Country/Region,5/1/2021,5/2/2021,5/3/2021,5/4/2021,5/5/2021,5/6/2021,5/7/2021,5/8/2021,5/9/2021,5/10/2021,5/11/2021,5/12/2021,5/13/2021,5/14/2021,5/15/2021,5/16/2021,5/17/2021,5/18/2021,5/19/2021,5/20/2021,5/21/2021,5/22/2021,5/23/2021,5/24/2021,5/25/2021,5/26/2021,5/27/2021,5/28/2021,5/29/2021,5/30/2021,5/31/2021,6/1/2021,6/2/2021,6/3/2021,6/4/2021,6/5/2021,6/6/2021,6/7/2021,6/8/2021,6/9/2021,6/10/2021,6/11/2021,6/12/2021,6/13/2021,6/14/2021,6/15/2021,6/16/2021,6/17/2021,6/18/2021,6/19/2021,6/20/2021,6/21/2021,6/22/2021,6/23/2021,6/24/2021,6/25/2021,6/26/2021,6/27/2021,6/28/2021,6/29/2021,6/30/2021,7/1/2021,7/2/2021,7/3/2021,7/4/2021,7/5/2021,7/6/2021,7/7/2021,7/8/2021,7/9/2021,7/10/2021,7/11/2021,7/12/2021,7/13/2021,7/14/2021,7/15/2021,7/16/2021,7/17/2021,7/18/2021,7/19/2021,7/20/2021,7/21/2021,7/22/2021,7/23/2021,7/24/2021,7/25/2021,7/26/2021,7/27/2021,7/28/2021,7/29/2021,7/30/2021,7/31/2021,8/1/2021,8/2/2021,8/3/2021,8/4/2021,8/5/2021,8/6/2021,8/7/2021,8/8/2021,8/9/2021,8/10/2021,8/11/2021,8/12/2021,8/13/2021,8/14/2021,8/15/2021,8/16/2021,8/17/2021,8/18/2021,8/19/2021,8/20/2021,8/21/2021,8/22/2021,8/23/2021,8/24/2021,8/25/2021,8/26/2021,8/27/2021,8/28/2021,8/29/2021,8/30/2021,8/31/2021,9/1/2021,9/2/2021,9/3/2021,9/4/2021,9/5/2021,9/6/2021,9/7/2021,9/8/2021,9/9/2021,9/10/2021,9/11/2021,9/12/2021,9/13/2021,9/14/2021,9/15/2021,9/16/2021,9/17/2021,9/18/2021,9/19/2021,9/20/2021,9/21/2021,9/22/2021,9/23/2021,9/24/2021,9/25/2021,9/26/2021,9/27/2021,9/28/2021,9/29/2021,9/30/2021,10/1/2021,10/2/2021,10/3/2021,10/4/2021,10/5/2021,10/6/2021,10/7/2021,10/8/2021,10/9/2021,10/10/2021,10/11/2021,10/12/2021,10/13/2021,10/14/2021,10/15/2021,10/16/2021,10/17/2021,10/18/2021,10/19/2021,10/20/2021,10/21/2021,10/22/2021,10/23/2021,10/24/2021,10/25/2021,10/26/2021,10/27/2021,10/28/2021,10/29/2021,10/30/2021,10/31/2021,11/1/2021,11/2/2021,11/3/2021,11/4/2021,11/5/2021,11/6/2021,11/7/2021,11/8/2021,11/9/2021,11/10/2021,11/11/2021,11/12/2021,11/13/2021,11/14/2021,11/15/2021,11/16/2021,11/17/2021,11/18/2021,11/19/2021,11/20/2021,11/21/2021,11/22/2021,11/23/2021,11/24/2021,11/25/2021,11/26/2021,11/27/2021,11/28/2021,11/29/2021,11/30/2021,12/1/2021,12/2/2021,12/3/2021,12/4/2021,12/5/2021,12/6/2021,12/7/2021,12/8/2021,12/9/2021,12/10/2021,12/11/2021,12/12/2021,12/13/2021,12/14/2021,12/15/2021,12/16/2021,12/17/2021,12/18/2021,12/19/2021,12/20/2021,12/21/2021,12/22/2021,12/23/2021,12/24/2021,12/25/2021,12/26/2021,12/27/2021
Bangladesh,760584,761943,763682,765596,767338,769160,770842,772127,773513,775027,776257,777397,778687,779535,779796,780159,780857,782129,783737,785194,786698,787726,789080,790521,792196,793693,794985,796343,797386,798830,800540,802305,804293,805980,807867,809314,810990,812960,815282,817819,820395,822849,824486,826922,829972,833291,837247,841087,844970,848027,851668,856304,861150,866877,872935,878804,883138,888406,896770,904436,913258,921559,930042,936256,944917,954881,966406,977568,989219,1000543,1009315,1021189,1034957,1047155,1059538,1071774,1083922,1092411,1103989,1117310,1128889,1136503,1140200,1146564,1153344,1164635,1179827,1194752,1210982,1226253,1240115,1249484,1264328,1280317,1296093,1309910,1322654,1335260,1343396,1353695,1365158,1376322,1386742,1396868,1405333,1412218,1418902,1425861,1433396,1440644,1447210,1453203,1457194,1461998,1467715,1472964,1477930,1482628,1486153,1489589,1493537,1497261,1500618,1503680,1507116,1510283,1512026,1514456,1517166,1519805,1522302,1524890,1527215,1528542,1530413,1532366,1534440,1536341,1538203,1540110,1541300,1542683,1544238,1545800,1547176,1548320,1549553,1550371,1551351,1552563,1553873,1555051,1555911,1556758,1557347,1557964,1558758,1559452,1560155,1560818,1561463,1561878,1562359,1562958,1563501,1564019,1564485,1564881,1565174,1565488,1565827,1566296,1566664,1566907,1567139,1567417,1567692,1567981,1568257,1568563,1568857,1569162,1569328,1569539,1569753,1569982,1570238,1570485,1570485,1570835,1571013,1571228,1571434,1571669,1571906,1572127,1572278,1572501,1572735,1572948,1573214,1573458,1573711,1573889,1574088,1574352,1574636,1574948,1575185,1575424,1575579,1575784,1576011,1576284,1576566,1576827,1577070,1577070,1577443,1577720,1578011,1578288,1578550,1578819,1578996,1579325,1579710,1580005,1580302,1580559,1580750,1580872,1581083,1581343,1581634,1581986,1582368,1582710,1582985,1583253,1583626
